Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Index,International Securities Identification Number
360ONE,360 ONE WAM LTD,942.75,INR,1.7429311461256183,4892340,3.764281269216352,369842052269,INR,35.62925170068027,26.46,INR,34.99999999999999,1.54050464807437,Finance,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE466L01038
3MINDIA,3M INDIA LTD,28528.6,INR,1.9880239520958032,7877,1.6423418539677246,323974391237,INR,55.6448773675346,512.6905,INR,5.723506975777389,0.556343709143509,Producer manufacturing,Strong buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty MNC, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE470A01017
AADHARHFC,AADHAR HOUSING FINANCE L,417.45,INR,-2.896022330774596,6158771,9.901389172020806,182152088425,INR,20.737704918032787,20.13,INR,,0,Finance,Strong buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE883F01010
AARTIDRUGS,AARTI DRUGS LTD.,357.9,INR,2.948367611103121,193045,0.9964728952868528,32651841299,INR,21.486075174247926,16.6573,INR,-14.592402311403713,0.279524807826695,Health technology,Buy,"Nifty MicroCap 250, Nifty Total Market",INE767A01016
AARTIIND,AARTI INDUSTRIES LTD,407.25,INR,2.0037570444583594,1851839,1.8237571521230413,147618106671,INR,40.22659251869339,10.1239,INR,-15.438971626170408,0.245579567779961,Process industries,Neutral,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE769A01020
AARTIPHARM,AARTI PHARMALABS LTD,761.1,INR,-0.9951219512195093,1592489,3.12300018747936,69043425718.5,INR,27.67334472602989,27.503,INR,28.1354826686545,0.459408019951434,Health technology,,"Nifty MicroCap 250, Nifty Total Market",INE0LRU01027
AAVAS,AAVAS FINANCIERS LTD,1981.05,INR,0.053030303030300735,189226,0.18792413675024897,156906859086,INR,,,,,0,Finance,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE216P01012
ABB,ABB INDIA LTD,5457.5,INR,-0.05860054571757866,685475,1.5919299330203873,1156468723047,INR,61.794235104560485,88.3173,INR,50.67971733040336,0.631436215047459,Producer manufacturing,Buy,"Nifty 500, Nifty Next 50, Nifty 200, Nifty Energy, Nifty MNC, Nifty 100, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE117A01022
ABBOTINDIA,ABBOTT INDIA LTD,30292.1,INR,0.37359982902216254,7752,0.7316382581120109,643117551273,INR,48.23568977031594,628.0018,INR,16.48771262192686,1.35468448241966,Health technology,Buy,"Nifty 500, Nifty Pharma, Nifty Healthcare, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty MNC, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE358A01014
ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,185.52,INR,4.943998189840485,13679696,2.829039085387736,483956900300,INR,13.129511677282379,14.13,INR,32.5515947467167,0,Finance,Strong buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE674K01013
ABFRL,ADITYA BIRLA FASHION & RT,253.26,INR,1.01711140361373,5750726,2.766897571605726,307342052908,INR,,-6.2493,INR,-0.7967870449523289,0,Retail trade,Neutral,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE647O01011
ABREL,ADITYA BIRLA REAL EST LTD,2038.4,INR,5.232182958622655,314341,1.2608120688458666,227317463256,INR,,-2.362,INR,-113.65594195357443,0.245682136451859,Process industries,Strong buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing",INE055A01016
ABSLAMC,ADIT BIRL SUN LIF AMC LTD,638.6,INR,-0.03130870381965119,351796,1.1590808825588632,184153798929,INR,20.25372660957818,31.53,INR,28.693877551020414,2.11482728910472,Technology services,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE404A01024
ACC,ACC LTD,1915.65,INR,1.3785986452159285,413622,1.3316308938676444,359678327616,INR,13.894610865307898,137.87,INR,59.534829900485995,0.391573341686898,Non-energy minerals,Buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Commodities, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE012A01025
ACE,ACTION CONST EQUIP LTD,1250.85,INR,2.2103284850465728,196208,0.5822930191492992,149020717569,INR,38.272073334536806,32.6831,INR,40.31839121418851,0.159821000479463,Producer manufacturing,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE731H01025
ACI,ARCHEAN CHEMICAL IND LTD,562.6,INR,-0.1685742170171115,256653,0.5622127770314067,69354016950,INR,41.837394867371145,13.4473,INR,-58.352793245913425,0.533902829684997,Process industries,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE128X01021
ADANIENSOL,ADANI ENERGY SOLUTION LTD,831.7,INR,2.036559931296776,2711820,0.9684235817366615,998806426426,INR,135.25336629155012,6.1492,INR,-41.13570225149334,0,Utilities,Strong buy,"Nifty 500, Nifty Next 50, Nifty 200, Nifty Energy, Nifty Commodities, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE931S01010
ADANIENT,ADANI ENTERPRISES LTD,2362.8,INR,1.0045740178685931,1101418,1.0180598687802098,2727675508224,INR,72.72212441675798,32.4908,INR,5.445104339077666,0.0550078280370668,Distribution services,Strong buy,"Nifty 50, Nifty 500, Nifty Metal, Nifty 200, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE423A01024
ADANIGREEN,ADANI GREEN ENERGY LTD,954.25,INR,3.3409140134286357,8147557,1.3749522925690354,1512038175573,INR,113.48500344885,8.4086,INR,-8.645865021076874,0,Utilities,Buy,"Nifty 500, Nifty Next 50, Nifty 200, Nifty Energy, Nifty Commodities, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE364U01010
ADANIPORTS,ADANI PORT & SEZ LTD,1188.8,INR,0.9639475136948412,3127446,1.3624556077942083,2567973248835,INR,25.380884060941447,46.8384,INR,39.94394880099434,0.50471063257066,Transportation,Strong buy,"Nifty 50, Nifty 500, Nifty Infrastructure, Nifty 200, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE742F01042
ADANIPOWER,ADANI POWER LTD,522.1,INR,0.4714711825267094,7861834,1.7342774513824581,2015057809264,INR,15.443684240106252,33.8067,INR,-44.12004866212223,0,Utilities,Strong buy,"Nifty 500, Nifty Next 50, Nifty 200, Nifty Energy, Nifty India Consumption, Nifty Commodities, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE814H01011
ADVENZYMES,ADVANCED ENZYME TECH LTD,291.55,INR,1.1448395490026058,186539,0.8127947671317872,32618800903,INR,24.53979984344357,11.8807,INR,-3.1072363538497942,1.74927113702624,Consumer non-durables,Neutral,"Nifty MicroCap 250, Nifty Total Market",INE837H01020
AEGISLOG,AEGIS LOGISTICS LTD,795.7,INR,0.5751121784743813,502753,0.5553248849343899,279694341431,INR,48.32088419262769,16.467,INR,12.497950483685836,0.815711865470289,Distribution services,Strong sell,"Nifty 500, Nifty Oil and Gas, Nifty SmallCap 100, Nifty Energy, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE208C01025
AETHER,AETHER INDUSTRIES LTD,874.25,INR,1.9176964327349086,60689,0.5927557393941466,115837466831,INR,108.9856264881509,8.0217,INR,-14.064876909562281,0,Process industries,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE0BWX01014
AFFLE,AFFLE (INDIA) LTD,1541.65,INR,2.1602995261919844,171371,0.6224626450131179,216301096876,INR,59.05641512831023,26.1047,INR,28.046441587490005,0,Technology services,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Digital",INE00WC01027
AGI,AGI GREENPAC LTD,741.65,INR,4.3401800787844715,355060,1.751523938299543,48011924167,INR,16.5235582964237,44.8844,INR,-1.742541659004736,0.808516372456542,Process industries,,"Nifty MicroCap 250, Nifty Total Market",INE415A01038
AHLUCONT,AHLUWALIA CONT IND LTD,819,INR,0.9242144177449169,90069,0.829103541978493,54762333641,INR,17.22267083880085,47.5536,INR,28.86840158370122,0.0611620795107034,Industrial services,Buy,"Nifty MicroCap 250, Nifty Total Market",INE758C01029
AIAENG,AIA ENGINEERING LTD,3328.75,INR,2.4010213184852547,120784,4.529751055706818,310854809407,INR,30.223199977482977,110.1389,INR,-9.131193459096664,0.480329025382387,Producer manufacturing,Neutral,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE212H01026
AJANTPHARM,AJANTA PHARMA LTD,2714.1,INR,3.3411388428808046,1064254,11.341553997529752,340572845409,INR,37.97537428291591,71.47,INR,22.36421287640649,1.98056115899505,Health technology,Buy,"Nifty 500, Nifty Pharma, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE031B01049
AKUMS,AKUMS DRUGS AND PHARMA L,500.45,INR,-1.0381649199129919,996870,4.269506522875033,78767817291,INR,,,,,0,Health technology,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE09XN01023
ALIVUS,ALIVUS LIFE SCIENCES LTD,1100.6,INR,-2.893947414857965,47709,0.7629094467791147,134839779380,INR,30.606229143492765,35.96,INR,-15.108993819670346,3.95310796074155,Health technology,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE03Q201024
ALKEM,ALKEM LABORATORIES LTD.,4979,INR,1.4838367779544288,151296,1.4381653354017607,594261998487,INR,27.648131849215233,180.0845,INR,36.867181805814276,0.845036417045592,Health technology,Neutral,"Nifty 500, Nifty Pharma, Nifty Healthcare, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE540L01014
ALKYLAMINE,ALKYL AMINES CHEM. LTD,1604.55,INR,0.7092421151733849,105729,2.715602598249854,82101471092,INR,46.00200688073394,34.88,INR,12.226512226512241,0.622839525396282,Process industries,Neutral,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE150B01039
ALLCARGO,ALLCARGO LOGISTICS LTD,30.97,INR,0.945241199478485,8506938,3.285320650134431,30436761101,INR,71.59038372630606,0.4326,INR,-80.40050743022834,6.78075556990636,Transportation,Buy,"Nifty MicroCap 250, Nifty Total Market",INE418H01029
ALOKINDS,ALOK INDUSTRIES LTD,16.92,INR,4.059040590405905,7603316,1.2005997159261956,83763615158,INR,,-1.9292,INR,-3.17129258249105,0,Process industries,,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE270A01029
AMBER,AMBER ENTERPRISES (I) LTD,6890.55,INR,-4.938263088914945,783413,0.9431601915471904,233037207192,INR,104.97486288848263,65.64,INR,55.53507240058101,0,Producer manufacturing,Buy,"Nifty 500, Nifty Consumer Durables, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE371P01015
AMBUJACEM,AMBUJA CEMENTS LTD,514.5,INR,1.9417475728155362,4271244,2.15376857714675,1268015965831,INR,28.776455322385786,17.8792,INR,19.27418278852569,0.388500388500389,Non-energy minerals,Buy,"Nifty 500, Nifty Next 50, Nifty Infrastructure, Nifty 200, Nifty Commodities, Nifty MNC, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE079A01024
AMIORG,AMI ORGANICS LTD,2423.6,INR,1.9240069810963687,1204272,4.670938084099009,98850583971,INR,79.22229050352374,30.5924,INR,166.82133356591513,0.124231318715448,Health technology,Buy,"Nifty MicroCap 250, Nifty Total Market",INE00FF01017
ANANDRATHI,ANAND RATHI WEALTH LTD,1774.75,INR,2.601532013296719,237881,0.7219177658153285,147498604108,INR,52.22786918533647,33.9809,INR,34.479292399627994,0.450285649959193,Finance,Neutral,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE463V01026
ANANTRAJ,ANANT RAJ LTD,540.35,INR,3.7837318736195233,2487287,1.1527780204547906,184415877317,INR,47.95608647804324,11.2676,INR,59.86946651532349,0.135335558027438,Consumer durables,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE242C01024
ANGELONE,ANGEL ONE LTD,2336.8,INR,3.2702846031465436,1585395,1.3856723613079969,211080677130,INR,15.729671513193324,148.56,INR,20.155289550307344,1.0136435567341,Finance,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE732I01013
ANURAS,ANUPAM RASAYAN INDIA LTD,770.65,INR,-0.5356220960247777,249023,0.5703516454270383,84707589188,INR,106.23647316689872,7.2541,INR,-49.36762755636211,0.162221789630783,Health technology,Neutral,"Nifty MicroCap 250, Nifty Total Market",INE930P01018
APARINDS,APAR INDUSTRIES LTD.,5928.2,INR,3.694245233514078,491761,1.9516966383149532,237987229554,INR,29.208926948119938,202.9585,INR,-6.503138083023767,0.860795814169374,Electronic technology,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE372A01015
APLAPOLLO,APL APOLLO TUBES LTD,1511.55,INR,0.08276501357346223,558260,0.9509045652991885,419450636811,INR,66.12696482240587,22.8583,INR,-16.95229306467376,0.363901018922853,Non-energy minerals,Strong buy,"Nifty 500, Nifty Metal, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Commodities, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE702C01027
APLLTD,ALEMBIC PHARMA LTD,952.6,INR,14.124835270156938,3805633,34.46341553973591,186292702297,INR,30.96305301033294,30.7657,INR,2.4618253875743106,1.16064362964917,Health technology,Neutral,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE901L01018
APOLLOHOSP,APOLLO HOSPITALS ENTER. L,6611.55,INR,2.1191316502814925,496635,1.4158386570835835,952070077919,INR,72.56237694176836,91.1154,INR,65.97821334887787,0.286944045911047,Health services,Strong buy,"Nifty 50, Nifty 500, Nifty Infrastructure, Nifty Healthcare, Nifty 200, Nifty India Consumption, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE437A01024
APOLLOTYRE,APOLLO TYRES LTD,425.85,INR,-0.2693208430913296,1318198,0.9122173857050155,270489491644,INR,20.952957326523684,20.3241,INR,-28.097261383777738,1.40878140408547,Consumer durables,Buy,"Nifty 500, Nifty Auto, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE438A01022
APTUS,APTUS VALUE HSG FIN I LTD,304.1,INR,2.7364864864864944,729955,1.8534868013447494,151618615574,INR,21.521585279547065,14.13,INR,21.07969151670952,1.48343497610021,Finance,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE852O01025
ARE&M,AMARA RAJA ENERGY MOB LTD,1063.9,INR,2.465568718096902,1087698,1.9906038639783477,194592553929,INR,19.224444805840157,55.341,INR,16.32516647608799,0.978179082016554,Producer manufacturing,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE885A01032
ARVIND,ARVIND LTD,335.1,INR,2.398777692895347,588284,0.8941774590016839,87787559679,INR,29.103194316583004,11.5142,INR,-9.988352004002527,0,Process industries,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE034A01011
ARVINDFASN,ARVIND FASHIONS LTD,405.75,INR,3.9718129404228057,605756,1.2847556634204709,54136601657,INR,66.09274975159225,6.1391,INR,21.681994767303568,0.307730182176268,Retail trade,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE955V01021
ASAHIINDIA,ASAHI INDIA GLASS LTD,627.8,INR,1.0136765888978205,82517,0.8666577743141949,152162147970,INR,43.25866310197275,14.5127,INR,9.229738680154144,0.319514338205927,Consumer durables,Strong sell,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE439A01020
ASHOKA,ASHOKA BUILDCON LTD,192.43,INR,3.8534189648658943,8215807,3.2174992050052538,53997110304,INR,3.5738960537263758,53.8432,INR,365.9610741391396,0,Industrial services,Buy,"Nifty MicroCap 250, Nifty Total Market",INE442H01029
ASHOKLEY,ASHOK LEYLAND LTD,210.84,INR,1.6194331983805734,7731578,1.029584553673573,618579467038,INR,21.890216680336803,9.6317,INR,18.691542717716793,3.29931165440304,Producer manufacturing,Buy,"Nifty 500, Nifty Auto, Nifty Infrastructure, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty MNC, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE208A01029
ASIANPAINT,ASIAN PAINTS LTD,2300.4,INR,0.577124868835269,1624115,1.6986072511379289,2206394633423,INR,52.13548335920768,44.1235,INR,-22.166499675425474,1.40854254972286,Process industries,Neutral,"Nifty 50, Nifty 500, Nifty 200, Nifty India Consumption, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE021A01026
ASKAUTOLTD,ASK AUTOMOTIVE LTD,454.1,INR,3.0172413793103474,225426,1.4781790462451436,89512592119,INR,37.65277524419164,12.0602,INR,,0.220240061667217,Producer manufacturing,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE491J01022
ASTERDM,ASTER DM HEALTHCARE LTD.,433,INR,-0.1038182027915535,1124055,1.574654734617819,216563881726,INR,4.0928751833759325,105.7936,INR,1523.5723822531884,1.38392342290393,Health services,Strong buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE914M01019
ASTRAL,ASTRAL LTD,1291.55,INR,1.353684375735698,856583,1.9308356699102582,346982022742,INR,65.96642303704498,19.5789,INR,-7.75286933906258,0.290326326791313,Producer manufacturing,Buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE006I01046
ASTRAMICRO,ASTRA MICROWAVE LTD,706.7,INR,2.695633219501572,344162,1.4960690163020869,67031175170.99999,INR,49.914537158678364,14.1582,INR,64.9620748715439,0.28328611898017,Electronic technology,Buy,"Nifty MicroCap 250, Nifty Total Market",INE386C01029
ASTRAZEN,ASTRAZENECA PHARMA,8510.8,INR,1.5172479603034366,74886,1.0402711600705683,213037500000,INR,219.42459954262904,38.7869,INR,-11.851560617974718,0.281640556240099,Health technology,,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE203A01020
ATGL,ADANI TOTAL GAS LTD,630.7,INR,1.7832647462277202,1169489,1.3296708581727548,693705194458,INR,103.87364537698872,6.0718,INR,11.772177530696021,0.0396353547364249,Utilities,,"Nifty 500, Nifty Next 50, Nifty Oil and Gas, Nifty 200, Nifty Energy, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE399L01023
ATUL,ATUL LTD,5774.55,INR,1.725504703519709,36987,0.4879210292684021,170029083878,INR,40.925868440188296,141.0978,INR,16.294028196178147,0.346314349535073,Process industries,Neutral,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE100A01010
AUBANK,AU SMALL FINANCE BANK LTD,542.8,INR,3.3412660637791443,3193144,1.199569001108753,403737748473,INR,20.111152278621713,26.99,INR,14.026193493874088,0.184382778648474,Finance,Buy,"Nifty Bank, Nifty 500, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE949L01017
AUROPHARMA,AUROBINDO PHARMA LTD,1200.35,INR,2.2314014393390806,1526252,2.4365729560472236,697020028874,INR,20.061537535891325,59.8334,INR,26.54342267500513,0.37496875260395,Health technology,Buy,"Nifty 500, Nifty Pharma, Nifty Healthcare, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE406A01037
AVALON,AVALON TECHNOLOGIES LTD,768.8,INR,0.3327895595432241,601119,1.7624515568367531,50837853371,INR,111.19628574321294,6.9139,INR,-0.5194244604316581,0,Electronic technology,Neutral,"Nifty MicroCap 250, Nifty Total Market",INE0LCL01028
AVANTIFEED,AVANTI FEEDS LTD,933.9,INR,0.24688707599827767,1243135,0.46529192512735196,127192097567,INR,26.446650770546487,35.3126,INR,38.88491217582143,0.723046435648867,Process industries,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE871C01038
